David,590,11/24/15 14:01,9.583667,-0.677667
David,590,11/24/15 15:03,9.578433,-0.674567
David,590,11/24/15 16:01,9.572333,-0.67635
David,590,11/24/15 17:02,9.5636,-0.6826
David,590,11/24/15 18:01,9.557317,-0.682567
David,590,11/24/15 19:03,9.549217,-0.6768
David,590,11/24/15 20:02,9.542833,-0.671533
David,590,11/24/15 21:03,9.539133,-0.669033
David,590,11/24/15 22:01,9.524466,-0.672567
David,590,11/25/15 0:01,9.530466,-0.668417
David,590,11/25/15 1:01,9.538583,-0.668817
David,590,11/25/15 2:02,9.542666,-0.671433
David,590,11/25/15 3:01,9.54265,-0.671483
David,590,11/25/15 4:01,9.545967,-0.672617
David,590,11/25/15 5:02,9.54875,-0.674233
David,590,11/25/15 6:01,9.55035,-0.674733
David,590,11/25/15 7:01,9.5508,-0.672467
David,590,11/25/15 8:01,9.553367,-0.668183
David,590,11/25/15 9:01,9.553617,-0.656467
David,590,11/25/15 11:02,9.565333,-0.640716
David,590,11/25/15 12:01,9.565717,-0.634666
David,590,11/25/15 13:02,9.562333,-0.633683
David,590,11/25/15 14:02,9.558217,-0.624733
David,590,11/25/15 15:03,9.5562,-0.613783
David,590,11/25/15 16:01,9.55305,-0.6032
David,590,11/25/15 17:01,9.554567,-0.6016
David,590,11/25/15 18:01,9.558117,-0.597967
David,590,11/25/15 19:01,9.564216,-0.592267
David,590,11/25/15 20:01,9.557883,-0.59225
David,590,11/25/15 21:01,9.559517,-0.592183
David,590,11/25/15 22:01,9.560083,-0.59215
David,590,11/25/15 23:01,9.56085,-0.590733
David,590,11/26/15 0:01,9.561417,-0.590117
David,590,11/26/15 1:01,9.5624,-0.590466
David,590,11/26/15 2:01,9.562817,-0.5925
David,590,11/26/15 3:03,9.563033,-0.595533
David,590,11/26/15 4:03,9.570617,-0.6029
David,590,11/26/15 5:02,9.57585,-0.610133
David,590,11/26/15 6:03,9.57865,-0.61965
David,590,11/26/15 7:03,9.58215,-0.62635
David,590,11/26/15 8:02,9.586166,-0.63525
David,590,11/26/15 9:02,9.586567,-0.645833
David,590,11/26/15 10:03,9.595667,-0.6494
David,590,11/26/15 11:02,9.596183,-0.644083
David,590,11/26/15 12:02,9.592367,-0.646133
David,590,11/26/15 13:02,9.586567,-0.64765
David,590,11/26/15 14:02,9.581267,-0.645417
David,590,11/26/15 15:03,9.5731,-0.64285
David,590,11/26/15 16:02,9.564733,-0.6421
David,590,11/26/15 17:03,9.560916,-0.6423
David,590,11/26/15 18:03,9.559467,-0.641033
David,590,11/26/15 20:02,9.555,-0.65145
David,590,11/26/15 21:02,9.554916,-0.655417
David,590,11/26/15 22:02,9.554883,-0.655417
David,590,11/26/15 23:02,9.554916,-0.655417
